#z y theta
4865 -34.331 -31.481 0.618
4866 -36.351 -32.647 0.616
4867 -36.351 -32.647 0.616
4868 -34.331 -33.813 0.624
4869 -34.331 -29.149 0.612
4870 -34.331 -29.149 0.612
4871 -36.351 -30.315 0.611
4872 -36.351 -34.979 0.622
4873 -34.331 -33.813 0.624
4874 -36.351 -34.979 0.622
4875 -36.351 -30.315 0.611
4876 -34.331 -31.481 0.618
4877 -34.331 -31.481 0.618
4878 -36.351 -32.647 0.616
4879 -36.351 -32.647 0.616
4880 -34.331 -33.813 0.624
4881 -34.331 -29.149 0.612
4882 -34.331 -29.149 0.612
4883 -36.351 -30.315 0.611
4884 -36.351 -34.979 0.622
4885 -34.331 -33.813 0.624
4886 -36.351 -34.979 0.622
4887 -36.351 -30.315 0.611
4888 -34.331 -31.481 0.618
4889 -34.331 -31.481 0.618
4890 -36.351 -32.647 0.616
4891 -36.351 -32.647 0.616
4892 -34.331 -33.813 0.624
4893 -34.331 -29.149 0.612
4894 -34.331 -29.149 0.612
4895 -36.351 -30.315 0.611
4896 -36.351 -34.979 0.622
4897 -34.331 -33.813 0.624
4898 -36.351 -34.979 0.622
4899 -36.351 -30.315 0.611
4900 -34.331 -31.481 0.618
4901 -34.331 -31.481 0.618
4902 -36.351 -32.647 0.616
4903 -36.351 -32.647 0.616
4904 -34.331 -33.813 0.624
4905 -34.331 -29.149 0.612
4906 -34.331 -29.149 0.612
4907 -36.351 -30.315 0.611
4908 -36.351 -34.979 0.622
4909 -34.331 -33.813 0.624
4910 -36.351 -34.979 0.622
4911 -36.351 -30.315 0.611
4912 -34.331 -31.481 0.618
4913 -34.331 -31.481 0.618
4914 -36.351 -32.647 0.616
4915 -36.351 -32.647 0.616
4916 -34.331 -33.813 0.624
4917 -34.331 -29.149 0.612
4918 -34.331 -29.149 0.612
4919 -36.351 -30.315 0.611
4920 -36.351 -34.979 0.622
4921 -34.331 -33.813 0.624
4922 -36.351 -34.979 0.622
4923 -36.351 -30.315 0.611
4924 -34.331 -31.481 0.618
4925 -34.331 -31.481 0.618
4926 -36.351 -32.647 0.616
4927 -36.351 -32.647 0.616
4928 -34.331 -33.813 0.624
4929 -34.331 -29.149 0.612
4930 -34.331 -29.149 0.612
4931 -36.351 -30.315 0.611
4932 -36.351 -34.979 0.622
4933 -34.331 -33.813 0.624
4934 -36.351 -34.979 0.622
4935 -36.351 -30.315 0.611
4936 -34.331 -31.481 0.618
4937 -34.331 -31.481 0.618
4938 -36.351 -32.647 0.616
4939 -36.351 -32.647 0.616
4940 -34.331 -33.813 0.624
4941 -34.331 -29.149 0.612
4942 -34.331 -29.149 0.612
4943 -36.351 -30.315 0.611
4944 -36.351 -34.979 0.622
4945 -34.331 -33.813 0.624
4946 -36.351 -34.979 0.622
4947 -36.351 -30.315 0.611
4948 -34.331 -31.481 0.618
4949 -34.331 -31.481 0.618
4950 -36.351 -32.647 0.616
4951 -36.351 -32.647 0.616
4952 -34.331 -33.813 0.624
4953 -34.331 -29.149 0.612
4954 -34.331 -29.149 0.612
4955 -36.351 -30.315 0.611
4956 -36.351 -34.979 0.622
4957 -34.331 -33.813 0.624
4958 -36.351 -34.979 0.622
4959 -36.351 -30.315 0.611
4960 -34.331 -31.481 0.618
4961 -34.331 -31.481 0.618
4962 -36.351 -32.647 0.616
4963 -36.351 -32.647 0.616
4964 -34.331 -33.813 0.624
4965 -34.331 -29.149 0.612
4966 -34.331 -29.149 0.612
4967 -36.351 -30.315 0.611
4968 -36.351 -34.979 0.622
4969 -34.331 -33.813 0.624
4970 -36.351 -34.979 0.622
4971 -36.351 -30.315 0.611
4972 -34.331 -31.481 0.618
4973 -34.331 -31.481 0.618
4974 -36.351 -32.647 0.616
4975 -36.351 -32.647 0.616
4976 -34.331 -33.813 0.624
4977 -34.331 -29.149 0.612
4978 -34.331 -29.149 0.612
4979 -36.351 -30.315 0.611
4980 -36.351 -34.979 0.622
4981 -34.331 -33.813 0.624
4982 -36.351 -34.979 0.622
4983 -36.351 -30.315 0.611
4984 -34.331 -31.481 0.618
4985 -34.331 -31.481 0.618
4986 -36.351 -32.647 0.616
4987 -36.351 -32.647 0.616
4988 -34.331 -33.813 0.624
4989 -34.331 -29.149 0.612
4990 -34.331 -29.149 0.612
4991 -36.351 -30.315 0.611
4992 -36.351 -27.983 0.604
4993 -34.331 -26.817 0.606
4994 -36.351 -27.983 0.604
4995 -36.351 -23.319 0.591
4996 -34.331 -24.485 0.599
4997 -34.331 -24.485 0.599
4998 -36.351 -25.651 0.598
4999 -36.351 -25.651 0.598
5000 -34.331 -26.817 0.606
5001 -34.331 -22.153 0.591
5002 -34.331 -22.153 0.591
5003 -36.351 -23.319 0.591
5004 -36.351 -27.983 0.604
5005 -34.331 -26.817 0.606
5006 -36.351 -27.983 0.604
5007 -36.351 -23.319 0.591
5008 -34.331 -24.485 0.599
5009 -34.331 -24.485 0.599
5010 -36.351 -25.651 0.598
5011 -36.351 -25.651 0.598
5012 -34.331 -26.817 0.606
5013 -34.331 -22.153 0.591
5014 -34.331 -22.153 0.591
5015 -36.351 -23.319 0.591
5016 -36.351 -27.983 0.604
5017 -34.331 -26.817 0.606
5018 -36.351 -27.983 0.604
5019 -36.351 -23.319 0.591
5020 -34.331 -24.485 0.599
5021 -34.331 -24.485 0.599
5022 -36.351 -25.651 0.598
5023 -36.351 -25.651 0.598
5024 -34.331 -26.817 0.606
5025 -34.331 -22.153 0.591
5026 -34.331 -22.153 0.591
5027 -36.351 -23.319 0.591
5028 -36.351 -27.983 0.604
5029 -34.331 -26.817 0.606
5030 -36.351 -27.983 0.604
5031 -36.351 -23.319 0.591
5032 -34.331 -24.485 0.599
5033 -34.331 -24.485 0.599
5034 -36.351 -25.651 0.598
5035 -36.351 -25.651 0.598
5036 -34.331 -26.817 0.606
5037 -34.331 -22.153 0.591
5038 -34.331 -22.153 0.591
5039 -36.351 -23.319 0.591
5040 -36.351 -27.983 0.604
5041 -34.331 -26.817 0.606
5042 -36.351 -27.983 0.604
5043 -36.351 -23.319 0.591
5044 -34.331 -24.485 0.599
5045 -34.331 -24.485 0.599
5046 -36.351 -25.651 0.598
5047 -36.351 -25.651 0.598
5048 -34.331 -26.817 0.606
5049 -34.331 -22.153 0.591
5050 -34.331 -22.153 0.591
5051 -36.351 -23.319 0.591
5052 -36.351 -27.983 0.604
5053 -34.331 -26.817 0.606
5054 -36.351 -27.983 0.604
5055 -36.351 -23.319 0.591
5056 -34.331 -24.485 0.599
5057 -34.331 -24.485 0.599
5058 -36.351 -25.651 0.598
5059 -36.351 -25.651 0.598
5060 -34.331 -26.817 0.606
5061 -34.331 -22.153 0.591
5062 -34.331 -22.153 0.591
5063 -36.351 -23.319 0.591
5064 -36.351 -27.983 0.604
5065 -34.331 -26.817 0.606
5066 -36.351 -27.983 0.604
5067 -36.351 -23.319 0.591
5068 -34.331 -24.485 0.599
5069 -34.331 -24.485 0.599
5070 -36.351 -25.651 0.598
5071 -36.351 -25.651 0.598
5072 -34.331 -26.817 0.606
5073 -34.331 -22.153 0.591
5074 -34.331 -22.153 0.591
5075 -36.351 -23.319 0.591
5076 -36.351 -27.983 0.604
5077 -34.331 -26.817 0.606
5078 -36.351 -27.983 0.604
5079 -36.351 -23.319 0.591
5080 -34.331 -24.485 0.599
5081 -34.331 -24.485 0.599
5082 -36.351 -25.651 0.598
5083 -36.351 -25.651 0.598
5084 -34.331 -26.817 0.606
5085 -34.331 -22.153 0.591
5086 -34.331 -22.153 0.591
5087 -36.351 -23.319 0.591
5088 -36.351 -27.983 0.604
5089 -34.331 -26.817 0.606
5090 -36.351 -27.983 0.604
5091 -36.351 -23.319 0.591
5092 -34.331 -24.485 0.599
5093 -34.331 -24.485 0.599
5094 -36.351 -25.651 0.598
5095 -36.351 -25.651 0.598
5096 -34.331 -26.817 0.606
5097 -34.331 -22.153 0.591
5098 -34.331 -22.153 0.591
5099 -36.351 -23.319 0.591
5100 -36.351 -27.983 0.604
5101 -34.331 -26.817 0.606
5102 -36.351 -27.983 0.604
5103 -36.351 -23.319 0.591
5104 -34.331 -24.485 0.599
5105 -34.331 -24.485 0.599
5106 -36.351 -25.651 0.598
5107 -36.351 -25.651 0.598
5108 -34.331 -26.817 0.606
5109 -34.331 -22.153 0.591
5110 -34.331 -22.153 0.591
5111 -36.351 -23.319 0.591
5112 -36.351 -27.983 0.604
5113 -34.331 -26.817 0.606
5114 -36.351 -27.983 0.604
5115 -36.351 -23.319 0.591
5116 -34.331 -24.485 0.599
5117 -34.331 -24.485 0.599
5118 -36.351 -25.651 0.598
5119 -36.351 -25.651 0.598
5120 -34.331 -26.817 0.606
5121 -34.331 -22.153 0.591
5122 -34.331 -22.153 0.591
5123 -36.351 -23.319 0.591
5124 -36.351 -27.983 0.604
5125 -34.331 -26.817 0.606
5126 -36.351 -27.983 0.604
5127 -36.351 -23.319 0.591
5128 -34.331 -24.485 0.599
5129 -34.331 -24.485 0.599
5130 -36.351 -25.651 0.598
5131 -36.351 -25.651 0.598
5132 -34.331 -26.817 0.606
5133 -34.331 -22.153 0.591
5134 -34.331 -22.153 0.591
5135 -36.351 -23.319 0.591
5136 -36.351 -27.983 0.604
5137 -34.331 -26.817 0.606
5138 -36.351 -27.983 0.604
5139 -36.351 -23.319 0.591
5140 -34.331 -24.485 0.599
5141 -34.331 -24.485 0.599
5142 -36.351 -25.651 0.598
5143 -36.351 -25.651 0.598
5144 -34.331 -26.817 0.606
5145 -34.331 -22.153 0.591
5146 -34.331 -22.153 0.591
5147 -36.351 -23.319 0.591
5148 -36.351 -27.983 0.604
5149 -34.331 -26.817 0.606
5150 -36.351 -27.983 0.604
5151 -36.351 -23.319 0.591
5152 -34.331 -24.485 0.599
5153 -34.331 -24.485 0.599
5154 -36.351 -25.651 0.598
5155 -36.351 -25.651 0.598
5156 -34.331 -26.817 0.606
5157 -34.331 -22.153 0.591
5158 -34.331 -22.153 0.591
5159 -36.351 -23.319 0.591
5160 -36.351 -27.983 0.604
5161 -34.331 -26.817 0.606
5162 -36.351 -27.983 0.604
5163 -36.351 -23.319 0.591
5164 -34.331 -24.485 0.599
5165 -34.331 -24.485 0.599
5166 -36.351 -25.651 0.598
5167 -36.351 -25.651 0.598
5168 -34.331 -26.817 0.606
5169 -34.331 -22.153 0.591
5170 -34.331 -22.153 0.591
5171 -36.351 -23.319 0.591
5172 -36.351 -27.983 0.604
5173 -34.331 -26.817 0.606
5174 -36.351 -27.983 0.604
5175 -36.351 -23.319 0.591
5176 -34.331 -24.485 0.599
5177 -34.331 -24.485 0.599
5178 -36.351 -25.651 0.598
5179 -36.351 -25.651 0.598
5180 -34.331 -26.817 0.606
5181 -34.331 -22.153 0.591
5182 -34.331 -22.153 0.591
5183 -36.351 -23.319 0.591
5184 -36.351 -20.987 0.583
5185 -34.331 -19.821 0.583
5186 -36.351 -20.987 0.583
5187 -36.351 -16.323 0.567
5188 -34.331 -17.489 0.575
5189 -34.331 -17.489 0.575
5190 -36.351 -18.655 0.575
5191 -36.351 -18.655 0.575
5192 -34.331 -19.821 0.583
5193 -34.331 -15.157 0.566
5194 -34.331 -15.157 0.566
5195 -36.351 -16.323 0.567
5196 -36.351 -20.987 0.583
5197 -34.331 -19.821 0.583
5198 -36.351 -20.987 0.583
5199 -36.351 -16.323 0.567
5200 -34.331 -17.489 0.575
5201 -34.331 -17.489 0.575
5202 -36.351 -18.655 0.575
5203 -36.351 -18.655 0.575
5204 -34.331 -19.821 0.583
5205 -34.331 -15.157 0.566
5206 -34.331 -15.157 0.566
5207 -36.351 -16.323 0.567
5208 -36.351 -20.987 0.583
5209 -34.331 -19.821 0.583
5210 -36.351 -20.987 0.583
5211 -36.351 -16.323 0.567
5212 -34.331 -17.489 0.575
5213 -34.331 -17.489 0.575
5214 -36.351 -18.655 0.575
5215 -36.351 -18.655 0.575
5216 -34.331 -19.821 0.583
5217 -34.331 -15.157 0.566
5218 -34.331 -15.157 0.566
5219 -36.351 -16.323 0.567
5220 -36.351 -20.987 0.583
5221 -34.331 -19.821 0.583
5222 -36.351 -20.987 0.583
5223 -36.351 -16.323 0.567
5224 -34.331 -17.489 0.575
5225 -34.331 -17.489 0.575
5226 -36.351 -18.655 0.575
5227 -36.351 -18.655 0.575
5228 -34.331 -19.821 0.583
5229 -34.331 -15.157 0.566
5230 -34.331 -15.157 0.566
5231 -36.351 -16.323 0.567
5232 -36.351 -20.987 0.583
5233 -34.331 -19.821 0.583
5234 -36.351 -20.987 0.583
5235 -36.351 -16.323 0.567
5236 -34.331 -17.489 0.575
5237 -34.331 -17.489 0.575
5238 -36.351 -18.655 0.575
5239 -36.351 -18.655 0.575
5240 -34.331 -19.821 0.583
5241 -34.331 -15.157 0.566
5242 -34.331 -15.157 0.566
5243 -36.351 -16.323 0.567
5244 -36.351 -20.987 0.583
5245 -34.331 -19.821 0.583
5246 -36.351 -20.987 0.583
5247 -36.351 -16.323 0.567
5248 -34.331 -17.489 0.575
5249 -34.331 -17.489 0.575
5250 -36.351 -18.655 0.575
5251 -36.351 -18.655 0.575
5252 -34.331 -19.821 0.583
5253 -34.331 -15.157 0.566
5254 -34.331 -15.157 0.566
5255 -36.351 -16.323 0.567
5256 -36.351 -20.987 0.583
5257 -34.331 -19.821 0.583
5258 -36.351 -20.987 0.583
5259 -36.351 -16.323 0.567
5260 -34.331 -17.489 0.575
5261 -34.331 -17.489 0.575
5262 -36.351 -18.655 0.575
5263 -36.351 -18.655 0.575
5264 -34.331 -19.821 0.583
5265 -34.331 -15.157 0.566
5266 -34.331 -15.157 0.566
5267 -36.351 -16.323 0.567
5268 -36.351 -20.987 0.583
5269 -34.331 -19.821 0.583
5270 -36.351 -20.987 0.583
5271 -36.351 -16.323 0.567
5272 -34.331 -17.489 0.575
5273 -34.331 -17.489 0.575
5274 -36.351 -18.655 0.575
5275 -36.351 -18.655 0.575
5276 -34.331 -19.821 0.583
5277 -34.331 -15.157 0.566
5278 -34.331 -15.157 0.566
5279 -36.351 -16.323 0.567
5280 -36.351 -20.987 0.583
5281 -34.331 -19.821 0.583
5282 -36.351 -20.987 0.583
5283 -36.351 -16.323 0.567
5284 -34.331 -17.489 0.575
5285 -34.331 -17.489 0.575
5286 -36.351 -18.655 0.575
5287 -36.351 -18.655 0.575
5288 -34.331 -19.821 0.583
5289 -34.331 -15.157 0.566
5290 -34.331 -15.157 0.566
5291 -36.351 -16.323 0.567
5292 -36.351 -20.987 0.583
5293 -34.331 -19.821 0.583
5294 -36.351 -20.987 0.583
5295 -36.351 -16.323 0.567
5296 -34.331 -17.489 0.575
5297 -34.331 -17.489 0.575
5298 -36.351 -18.655 0.575
5299 -36.351 -18.655 0.575
5300 -34.331 -19.821 0.583
5301 -34.331 -15.157 0.566
5302 -34.331 -15.157 0.566
5303 -36.351 -16.323 0.567
5304 -36.351 -20.987 0.583
5305 -34.331 -19.821 0.583
5306 -36.351 -20.987 0.583
5307 -36.351 -16.323 0.567
5308 -34.331 -17.489 0.575
5309 -34.331 -17.489 0.575
5310 -36.351 -18.655 0.575
5311 -36.351 -18.655 0.575
5312 -34.331 -19.821 0.583
5313 -34.331 -15.157 0.566
5314 -34.331 -15.157 0.566
5315 -36.351 -16.323 0.567
5316 -36.351 -20.987 0.583
5317 -34.331 -19.821 0.583
5318 -36.351 -20.987 0.583
5319 -36.351 -16.323 0.567
5320 -34.331 -17.489 0.575
5321 -34.331 -17.489 0.575
5322 -36.351 -18.655 0.575
5323 -36.351 -18.655 0.575
5324 -34.331 -19.821 0.583
5325 -34.331 -15.157 0.566
5326 -34.331 -15.157 0.566
5327 -36.351 -16.323 0.567
5328 -36.351 -20.987 0.583
5329 -34.331 -19.821 0.583
5330 -36.351 -20.987 0.583
5331 -36.351 -16.323 0.567
5332 -34.331 -17.489 0.575
5333 -34.331 -17.489 0.575
5334 -36.351 -18.655 0.575
5335 -36.351 -18.655 0.575
5336 -34.331 -19.821 0.583
5337 -34.331 -15.157 0.566
5338 -34.331 -15.157 0.566
5339 -36.351 -16.323 0.567
5340 -36.351 -20.987 0.583
5341 -34.331 -19.821 0.583
5342 -36.351 -20.987 0.583
5343 -36.351 -16.323 0.567
5344 -34.331 -17.489 0.575
5345 -34.331 -17.489 0.575
5346 -36.351 -18.655 0.575
5347 -36.351 -18.655 0.575
5348 -34.331 -19.821 0.583
5349 -34.331 -15.157 0.566
5350 -34.331 -15.157 0.566
5351 -36.351 -16.323 0.567
5352 -36.351 -20.987 0.583
5353 -34.331 -19.821 0.583
5354 -36.351 -20.987 0.583
5355 -36.351 -16.323 0.567
5356 -34.331 -17.489 0.575
5357 -34.331 -17.489 0.575
5358 -36.351 -18.655 0.575
5359 -36.351 -18.655 0.575
5360 -34.331 -19.821 0.583
5361 -34.331 -15.157 0.566
5362 -34.331 -15.157 0.566
5363 -36.351 -16.323 0.567
5364 -36.351 -20.987 0.583
5365 -34.331 -19.821 0.583
5366 -36.351 -20.987 0.583
5367 -36.351 -16.323 0.567
5368 -34.331 -17.489 0.575
5369 -34.331 -17.489 0.575
5370 -36.351 -18.655 0.575
5371 -36.351 -18.655 0.575
5372 -34.331 -19.821 0.583
5373 -34.331 -15.157 0.566
5374 -34.331 -15.157 0.566
5375 -36.351 -16.323 0.567
5376 -36.351 -13.991 0.558
5377 -34.331 -12.826 0.557
5378 -36.351 -13.991 0.558
5379 -36.351 -9.328 0.540
5380 -34.331 -10.494 0.547
5381 -34.331 -10.494 0.547
5382 -36.351 -11.660 0.549
5383 -36.351 -11.660 0.549
5384 -34.331 -12.826 0.557
5385 -34.331 -8.162 0.537
5386 -34.331 -8.162 0.537
5387 -36.351 -9.328 0.540
5388 -36.351 -13.991 0.558
5389 -34.331 -12.826 0.557
5390 -36.351 -13.991 0.558
5391 -36.351 -9.328 0.540
5392 -34.331 -10.494 0.547
5393 -34.331 -10.494 0.547
5394 -36.351 -11.660 0.549
5395 -36.351 -11.660 0.549
5396 -34.331 -12.826 0.557
5397 -34.331 -8.162 0.537
5398 -34.331 -8.162 0.537
5399 -36.351 -9.328 0.540
5400 -36.351 -13.991 0.558
5401 -34.331 -12.826 0.557
5402 -36.351 -13.991 0.558
5403 -36.351 -9.328 0.540
5404 -34.331 -10.494 0.547
5405 -34.331 -10.494 0.547
5406 -36.351 -11.660 0.549
5407 -36.351 -11.660 0.549
5408 -34.331 -12.826 0.557
5409 -34.331 -8.162 0.537
5410 -34.331 -8.162 0.537
5411 -36.351 -9.328 0.540
5412 -36.351 -13.991 0.558
5413 -34.331 -12.826 0.557
5414 -36.351 -13.991 0.558
5415 -36.351 -9.328 0.540
5416 -34.331 -10.494 0.547
5417 -34.331 -10.494 0.547
5418 -36.351 -11.660 0.549
5419 -36.351 -11.660 0.549
5420 -34.331 -12.826 0.557
5421 -34.331 -8.162 0.537
5422 -34.331 -8.162 0.537
5423 -36.351 -9.328 0.540
5424 -36.351 -13.991 0.558
5425 -34.331 -12.826 0.557
5426 -36.351 -13.991 0.558
5427 -36.351 -9.328 0.540
5428 -34.331 -10.494 0.547
5429 -34.331 -10.494 0.547
5430 -36.351 -11.660 0.549
5431 -36.351 -11.660 0.549
5432 -34.331 -12.826 0.557
5433 -34.331 -8.162 0.537
5434 -34.331 -8.162 0.537
5435 -36.351 -9.328 0.540
5436 -36.351 -13.991 0.558
5437 -34.331 -12.826 0.557
5438 -36.351 -13.991 0.558
5439 -36.351 -9.328 0.540
5440 -34.331 -10.494 0.547
5441 -34.331 -10.494 0.547
5442 -36.351 -11.660 0.549
5443 -36.351 -11.660 0.549
5444 -34.331 -12.826 0.557
5445 -34.331 -8.162 0.537
5446 -34.331 -8.162 0.537
5447 -36.351 -9.328 0.540
5448 -36.351 -13.991 0.558
5449 -34.331 -12.826 0.557
5450 -36.351 -13.991 0.558
5451 -36.351 -9.328 0.540
5452 -34.331 -10.494 0.547
5453 -34.331 -10.494 0.547
5454 -36.351 -11.660 0.549
5455 -36.351 -11.660 0.549
5456 -34.331 -12.826 0.557
5457 -34.331 -8.162 0.537
5458 -34.331 -8.162 0.537
5459 -36.351 -9.328 0.540
5460 -36.351 -13.991 0.558
5461 -34.331 -12.826 0.557
5462 -36.351 -13.991 0.558
5463 -36.351 -9.328 0.540
5464 -34.331 -10.494 0.547
5465 -34.331 -10.494 0.547
5466 -36.351 -11.660 0.549
5467 -36.351 -11.660 0.549
5468 -34.331 -12.826 0.557
5469 -34.331 -8.162 0.537
5470 -34.331 -8.162 0.537
5471 -36.351 -9.328 0.540
5472 -36.351 -13.991 0.558
5473 -34.331 -12.826 0.557
5474 -36.351 -13.991 0.558
5475 -36.351 -9.328 0.540
5476 -34.331 -10.494 0.547
5477 -34.331 -10.494 0.547
5478 -36.351 -11.660 0.549
5479 -36.351 -11.660 0.549
5480 -34.331 -12.826 0.557
5481 -34.331 -8.162 0.537
5482 -34.331 -8.162 0.537
5483 -36.351 -9.328 0.540
5484 -36.351 -13.991 0.558
5485 -34.331 -12.826 0.557
5486 -36.351 -13.991 0.558
5487 -36.351 -9.328 0.540
5488 -34.331 -10.494 0.547
5489 -34.331 -10.494 0.547
5490 -36.351 -11.660 0.549
5491 -36.351 -11.660 0.549
5492 -34.331 -12.826 0.557
5493 -34.331 -8.162 0.537
5494 -34.331 -8.162 0.537
5495 -36.351 -9.328 0.540
5496 -36.351 -13.991 0.558
5497 -34.331 -12.826 0.557
5498 -36.351 -13.991 0.558
5499 -36.351 -9.328 0.540
5500 -34.331 -10.494 0.547
5501 -34.331 -10.494 0.547
5502 -36.351 -11.660 0.549
5503 -36.351 -11.660 0.549
5504 -34.331 -12.826 0.557
5505 -34.331 -8.162 0.537
5506 -34.331 -8.162 0.537
5507 -36.351 -9.328 0.540
5508 -36.351 -13.991 0.558
5509 -34.331 -12.826 0.557
5510 -36.351 -13.991 0.558
5511 -36.351 -9.328 0.540
5512 -34.331 -10.494 0.547
5513 -34.331 -10.494 0.547
5514 -36.351 -11.660 0.549
5515 -36.351 -11.660 0.549
5516 -34.331 -12.826 0.557
5517 -34.331 -8.162 0.537
5518 -34.331 -8.162 0.537
5519 -36.351 -9.328 0.540
5520 -36.351 -13.991 0.558
5521 -34.331 -12.826 0.557
5522 -36.351 -13.991 0.558
5523 -36.351 -9.328 0.540
5524 -34.331 -10.494 0.547
5525 -34.331 -10.494 0.547
5526 -36.351 -11.660 0.549
5527 -36.351 -11.660 0.549
5528 -34.331 -12.826 0.557
5529 -34.331 -8.162 0.537
5530 -34.331 -8.162 0.537
5531 -36.351 -9.328 0.540
5532 -36.351 -13.991 0.558
5533 -34.331 -12.826 0.557
5534 -36.351 -13.991 0.558
5535 -36.351 -9.328 0.540
5536 -34.331 -10.494 0.547
5537 -34.331 -10.494 0.547
5538 -36.351 -11.660 0.549
5539 -36.351 -11.660 0.549
5540 -34.331 -12.826 0.557
5541 -34.331 -8.162 0.537
5542 -34.331 -8.162 0.537
5543 -36.351 -9.328 0.540
5544 -36.351 -13.991 0.558
5545 -34.331 -12.826 0.557
5546 -36.351 -13.991 0.558
5547 -36.351 -9.328 0.540
5548 -34.331 -10.494 0.547
5549 -34.331 -10.494 0.547
5550 -36.351 -11.660 0.549
5551 -36.351 -11.660 0.549
5552 -34.331 -12.826 0.557
5553 -34.331 -8.162 0.537
5554 -34.331 -8.162 0.537
5555 -36.351 -9.328 0.540
5556 -36.351 -13.991 0.558
5557 -34.331 -12.826 0.557
5558 -36.351 -13.991 0.558
5559 -36.351 -9.328 0.540
5560 -34.331 -10.494 0.547
5561 -34.331 -10.494 0.547
5562 -36.351 -11.660 0.549
5563 -36.351 -11.660 0.549
5564 -34.331 -12.826 0.557
5565 -34.331 -8.162 0.537
5566 -34.331 -8.162 0.537
5567 -36.351 -9.328 0.540
5568 -36.351 -6.996 0.530
5569 -34.331 -5.830 0.527
5570 -36.351 -6.996 0.530
5571 -36.351 -2.332 0.510
5572 -34.331 -3.498 0.516
5573 -34.331 -3.498 0.516
5574 -36.351 -4.664 0.520
5575 -36.351 -4.664 0.520
5576 -34.331 -5.830 0.527
5577 -34.331 -1.166 0.505
5578 -34.331 -1.166 0.505
5579 -36.351 -2.332 0.510
5580 -36.351 -6.996 0.530
5581 -34.331 -5.830 0.527
5582 -36.351 -6.996 0.530
5583 -36.351 -2.332 0.510
5584 -34.331 -3.498 0.516
5585 -34.331 -3.498 0.516
5586 -36.351 -4.664 0.520
5587 -36.351 -4.664 0.520
5588 -34.331 -5.830 0.527
5589 -34.331 -1.166 0.505
5590 -34.331 -1.166 0.505
5591 -36.351 -2.332 0.510
5592 -36.351 -6.996 0.530
5593 -34.331 -5.830 0.527
5594 -36.351 -6.996 0.530
5595 -36.351 -2.332 0.510
5596 -34.331 -3.498 0.516
5597 -34.331 -3.498 0.516
5598 -36.351 -4.664 0.520
5599 -36.351 -4.664 0.520
5600 -34.331 -5.830 0.527
5601 -34.331 -1.166 0.505
5602 -34.331 -1.166 0.505
5603 -36.351 -2.332 0.510
5604 -36.351 -6.996 0.530
5605 -34.331 -5.830 0.527
5606 -36.351 -6.996 0.530
5607 -36.351 -2.332 0.510
5608 -34.331 -3.498 0.516
5609 -34.331 -3.498 0.516
5610 -36.351 -4.664 0.520
5611 -36.351 -4.664 0.520
5612 -34.331 -5.830 0.527
5613 -34.331 -1.166 0.505
5614 -34.331 -1.166 0.505
5615 -36.351 -2.332 0.510
5616 -36.351 -6.996 0.530
5617 -34.331 -5.830 0.527
5618 -36.351 -6.996 0.530
5619 -36.351 -2.332 0.510
5620 -34.331 -3.498 0.516
5621 -34.331 -3.498 0.516
5622 -36.351 -4.664 0.520
5623 -36.351 -4.664 0.520
5624 -34.331 -5.830 0.527
5625 -34.331 -1.166 0.505
5626 -34.331 -1.166 0.505
5627 -36.351 -2.332 0.510
5628 -36.351 -6.996 0.530
5629 -34.331 -5.830 0.527
5630 -36.351 -6.996 0.530
5631 -36.351 -2.332 0.510
5632 -34.331 -3.498 0.516
5633 -34.331 -3.498 0.516
5634 -36.351 -4.664 0.520
5635 -36.351 -4.664 0.520
5636 -34.331 -5.830 0.527
5637 -34.331 -1.166 0.505
5638 -34.331 -1.166 0.505
5639 -36.351 -2.332 0.510
5640 -36.351 -6.996 0.530
5641 -34.331 -5.830 0.527
5642 -36.351 -6.996 0.530
5643 -36.351 -2.332 0.510
5644 -34.331 -3.498 0.516
5645 -34.331 -3.498 0.516
5646 -36.351 -4.664 0.520
5647 -36.351 -4.664 0.520
5648 -34.331 -5.830 0.527
5649 -34.331 -1.166 0.505
5650 -34.331 -1.166 0.505
5651 -36.351 -2.332 0.510
5652 -36.351 -6.996 0.530
5653 -34.331 -5.830 0.527
5654 -36.351 -6.996 0.530
5655 -36.351 -2.332 0.510
5656 -34.331 -3.498 0.516
5657 -34.331 -3.498 0.516
5658 -36.351 -4.664 0.520
5659 -36.351 -4.664 0.520
5660 -34.331 -5.830 0.527
5661 -34.331 -1.166 0.505
5662 -34.331 -1.166 0.505
5663 -36.351 -2.332 0.510
5664 -36.351 -6.996 0.530
5665 -34.331 -5.830 0.527
5666 -36.351 -6.996 0.530
5667 -36.351 -2.332 0.510
5668 -34.331 -3.498 0.516
5669 -34.331 -3.498 0.516
5670 -36.351 -4.664 0.520
5671 -36.351 -4.664 0.520
5672 -34.331 -5.830 0.527
5673 -34.331 -1.166 0.505
5674 -34.331 -1.166 0.505
5675 -36.351 -2.332 0.510
5676 -36.351 -6.996 0.530
5677 -34.331 -5.830 0.527
5678 -36.351 -6.996 0.530
5679 -36.351 -2.332 0.510
5680 -34.331 -3.498 0.516
5681 -34.331 -3.498 0.516
5682 -36.351 -4.664 0.520
5683 -36.351 -4.664 0.520
5684 -34.331 -5.830 0.527
5685 -34.331 -1.166 0.505
5686 -34.331 -1.166 0.505
5687 -36.351 -2.332 0.510
